,설치년도,시도,군구,주소,충전소명,시설구분(대),시설구분(소),기종(대),기종(소),운영기관(대),운영기관(소),급속충전량,충전기타입,이용자제한,충전기ID,충전소ID,위도,경도
563,2019,전라남도,나주시,전라남도 나주시 금천면 원곡길 64-28 ,조영진,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR003644,,
564,2019,전라남도,나주시,전라남도 나주시 대호길 85-21 ,박칠순,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR003658,,
565,2019,전라남도,나주시,전라남도 나주시 산포면 마성2길 10 ,나영덕,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR003660,,
566,2019,전라남도,나주시,전라남도 나주시 다시면 대곡길 120 ,나정숙,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR003838,,
567,2019,전라남도,나주시,전라남도 나주시 산포면 산포로 451 ,박주영,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004094,,
568,2019,전라남도,나주시,전라남도 나주시 다도면 만세길 19 ,정나영,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004301,,
569,2019,전라남도,나주시,전라남도 나주시 금성길 31 ,윤명랑,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004302,,
570,2019,전라남도,나주시,전라남도 나주시 다시면 영산로 4524 ,이양범,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004303,,
571,2019,전라남도,나주시,전라남도 나주시 노안면 학산길 47-5 ,김철민,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004364,,
572,2019,전라남도,나주시,전라남도 나주시 왕건길 14 ,부일건설(주),공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004558,,
573,2019,전라남도,나주시,전라남도 나주시 금남길 31-3 301호,박승욱,공동주택시설,아파트,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004560,,
574,2019,전라남도,나주시,전라남도 나주시 왕곡면 혁신산단3길 41 ,데스틴파워(주),공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004584,,
575,2019,전라남도,나주시,전라남도 나주시 금천면 금영로 836 ,(주)한국종합전력,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004708,,
576,2019,전라남도,나주시,전라남도 나주시 반남면 풍동방두길 44 ,황영철,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004709,,
577,2019,전라남도,나주시,전라남도 나주시 노안면 금안1길 50-3 ,최안순,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004711,,
578,2019,전라남도,나주시,전라남도 나주시 용머리길 111 ,장행준,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004713,,
579,2019,전라남도,나주시,전라남도 나주시 남외2길 45-6 ,손길순,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004719,,
580,2019,전라남도,나주시,전라남도 나주시 신월길 44-43 ,박정기,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004724,,
581,2019,전라남도,나주시,전라남도 나주시 문평면 명하길 45-7 ,나정용,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004725,,
582,2019,전라남도,나주시,전라남도 나주시 청암길 65 ,이양숙,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004820,,
583,2019,전라남도,나주시,전라남도 나주시 금천면 신천신방길 45 ,박규환,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR004847,,
584,2019,전라남도,나주시,전라남도 나주시 산포면 통정길 11-9 ,강선임,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005021,,
585,2019,전라남도,나주시,전라남도 나주시 동수농공단지길 123 ,(주)하이옥스,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005022,,
586,2019,전라남도,나주시,전라남도 나주시 세지면 동곡리 223-15 ,이정학,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005099,,
587,2019,전라남도,나주시,전라남도 나주시 왕곡면 터진목길 13-13 ,정해정,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005117,,
588,2019,전라남도,나주시,전라남도 나주시 신내동길 26-7 ,이복룡,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005233,,
589,2019,전라남도,나주시,전라남도 나주시 다시면 영산로 4747 ,김삼주,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005234,,
590,2019,전라남도,나주시,전라남도 나주시 봉황면 박실길 56-130 ,(유)해오름팜농장,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005294,,
591,2019,전라남도,나주시,전라남도 나주시 봉황면 문현길 49 ,홍정희,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005556,,
592,2019,전라남도,나주시,전라남도 나주시 금성관길 44-12 ,홍길식,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005557,,
593,2019,전라남도,나주시,전라남도 나주시 다시면 다시로 175 ,최용훈,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005560,,
594,2019,전라남도,나주시,전라남도 나주시 세지면 세영로 243 ,최대열,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005561,,
595,2019,전라남도,나주시,전라남도 나주시 반남면 부흥길 20-39 ,김행선,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005579,,
596,2019,전라남도,나주시,전라남도 나주시 금천면 원곡길 171-52 ,김정양,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005581,,
597,2019,전라남도,나주시,전라남도 나주시 금천면 촌곡신가길 41-30 ,김연철,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005583,,
598,2019,전라남도,나주시,전라남도 나주시 나주천2길 58 ,강홍균,공동주택시설,아파트,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR005594,,
599,2019,전라남도,나주시,전라남도 나주시 공산면 지상동길 45 ,유은희,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006223,,
600,2019,전라남도,나주시,전라남도 나주시 세지면 동곡길 61-10 ,최홍섭,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006239,,
601,2019,전라남도,나주시,전라남도 나주시 남평읍 지석로 623-50 ,이홍민,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006249,,
602,2019,전라남도,나주시,전라남도 나주시 왕곡면 덕산길 7 ,나철주,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006267,,
603,2019,전라남도,나주시,전라남도 나주시 우정로 72 411호,진진묘,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006853,,
604,2019,전라남도,나주시,전라남도 나주시 평산동 산4-2 ,박응주,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006872,,
605,2019,전라남도,나주시,전라남도 나주시 봉황면 장서길 133 ,임동권,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006896,,
606,2019,전라남도,나주시,전라남도 나주시 문평면 문평로 241-8 ,오명렬,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006920,,
607,2019,전라남도,나주시,전라남도 나주시 나주로 9-5 ,윤태환,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006921,,
608,2019,전라남도,나주시,전라남도 나주시 산포면 덕례덕림길 38-34 ,이나영,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR006922,,
609,2019,전라남도,나주시,전라남도 나주시 금천면 오강리 431-4 ,황영철,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007131,,
610,2019,전라남도,나주시,전라남도 나주시 반남면 중대길 9 ,조미경,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007139,,
611,2019,전라남도,나주시,전라남도 나주시 남평읍 강변1길 21-10 301호,이정규,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007141,,
612,2019,전라남도,나주시,전라남도 나주시 금천면 촌곡본촌길 30-11 ,김양원,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007142,,
613,2019,전라남도,나주시,전라남도 나주시 왕곡면 장산길 40-14 ,전현순,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007145,,
614,2019,전라남도,나주시,전라남도 나주시 동강면 진천길 132-94 ,박찬일,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007153,,
615,2019,전라남도,나주시,전라남도 나주시 왕곡면 행장길 38-10 ,김황기,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007171,,
616,2019,전라남도,나주시,전라남도 나주시 산포면 산남로 41 ,이동균,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007183,,
617,2019,전라남도,나주시,전라남도 나주시 산포면 신도길 95-12 ,이연심,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007190,,
618,2019,전라남도,나주시,전라남도 나주시 왕곡면 고분로 1276 ,박상훈,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007207,,
619,2019,전라남도,나주시,전라남도 나주시 다시면 신석문동길 80-7 ,송향숙,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007604,,
620,2019,전라남도,나주시,전라남도 나주시 신내동길 31 ,권정은,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007609,,
621,2019,전라남도,나주시,전라남도 나주시 산포면 내기1길 58-50 ,하화숙,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007618,,
622,2019,전라남도,나주시,전라남도 나주시 시청길 15-10 ,천우종합건설(주),공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007620,,
623,2019,전라남도,나주시,전라남도 나주시 봉황면 대실길 9-4 ,정중기,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007621,,
624,2019,전라남도,나주시,전라남도 나주시 청동길 47 ,(주)전진전기소방공사,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007623,,
625,2019,전라남도,나주시,전라남도 나주시 남평읍 세남로 1672 ,심부규,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007625,,
626,2019,전라남도,나주시,전라남도 나주시 왕곡면 혁신산단2길 56 ,신마범,공동주택시설,사업장(사옥),완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007626,,
627,2019,전라남도,나주시,전라남도 나주시 봉황면 송현원봉길 15-1 ,김정덕,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007627,,
628,2019,전라남도,나주시,전라남도 나주시 노안면 노안로 438 ,김귀복,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007628,,
629,2019,전라남도,나주시,전라남도 나주시 문평면 수동길 90 ,류호경,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007709,,
630,2019,전라남도,나주시,전라남도 나주시 금천면 신갈길 109 ,김경용,기타시설,기타,완속,AC완속,타기관(보조금),대영채비,,AC완속,비공개,1,CVPR007890,,
631,2022,전라남도,나주시,전라남도 나주시 우정로 56,토담리치타워관리단,기타시설,기타,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,1,KL002413,35.02366,126.7863
632,2022,전라남도,나주시,전라남도 나주시 우정로 56,토담리치타워관리단,기타시설,기타,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,2,KL002413,35.02366,126.7863
633,2022,전라남도,나주시,전라남도 나주시 우정로 56,토담리치타워관리단,기타시설,기타,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,3,KL002413,35.02366,126.7863
634,2022,전라남도,나주시,전라남도 나주시 우정로 56,토담리치타워관리단,기타시설,기타,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,4,KL002413,35.02366,126.7863
635,2022,전라남도,나주시,전라남도 나주시 나주로 83-28,주)씨에스건설_남양휴튼더퍼스트,공동주택시설,아파트,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,1,KL002491,35.02616,126.71356
636,2022,전라남도,나주시,전라남도 나주시 나주로 83-28,주)씨에스건설_남양휴튼더퍼스트,공동주택시설,아파트,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,2,KL002491,35.02616,126.71356
637,2022,전라남도,나주시,전라남도 나주시 나주로 83-28,주)씨에스건설_남양휴튼더퍼스트,공동주택시설,아파트,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,3,KL002491,35.02616,126.71356
638,2022,전라남도,나주시,전라남도 나주시 나주로 83-28,주)씨에스건설_남양휴튼더퍼스트,공동주택시설,아파트,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,4,KL002491,35.02616,126.71356
639,2022,전라남도,나주시,전라남도 나주시 대호길 45-17,나주대호2차호반리젠시빌입주자대표회의,공동주택시설,아파트,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,1,KL002492,35.04036,126.7165
640,2022,전라남도,나주시,전라남도 나주시 대호길 45-17,나주대호2차호반리젠시빌입주자대표회의,공동주택시설,아파트,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,2,KL002492,35.04036,126.7165
641,2022,전라남도,나주시,전라남도 나주시 대호길 45-17,나주대호2차호반리젠시빌입주자대표회의,공동주택시설,아파트,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,3,KL002492,35.04036,126.7165
642,2022,전라남도,나주시,전라남도 나주시 대호길 45-17,나주대호2차호반리젠시빌입주자대표회의,공동주택시설,아파트,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,4,KL002492,35.04036,126.7165
643,2023,전라남도,나주시,전라남도 나주시 금천면 금영로 744,숲무인텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,1,KL002662,35.01728,126.76181
644,2023,전라남도,나주시,전라남도 나주시 금천면 금영로 744,숲무인텔,상업시설,숙박시설,완속,AC완속,타기관(보조금),클린일렉스,,AC완속,이용가능,2,KL002662,35.01728,126.76181
645,2021,전라남도,나주시,전라남도 나주시  송촌동 304-1,유주호,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR000651,,
646,2019,전라남도,나주시,전라남도 나주시  세지면 예향로 3020-48 (송제리) 3020-48,정인태,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR000693,,
647,2019,전라남도,나주시,전라남도 나주시  왕곡면 나주서부로 377,이정환,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR000712,,
648,2019,전라남도,나주시,전라남도 나주시  문평면 오룡복룡길 96-19,나승만,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR000716,,
649,2019,전라남도,나주시,전라남도 나주시  노안면 금안1길 56-11 (금안리) .,김은경,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR000724,,
650,2021,전라남도,나주시,전라남도 나주시  건재로349-10(석현동),윤승일,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR000893,,
651,2021,전라남도,나주시,"전라남도 나주시  재신길 6-11 (송월동, 동아인쇄소)",이우연,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001162,,
652,2019,전라남도,나주시,전라남도 나주시  금천면 죽촌길 126 (죽촌리),조성훈,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001200,,
653,2021,전라남도,나주시,전라남도 나주시  봉황면 신창길 14-26,구찬영,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001257,,
654,2021,전라남도,나주시,전라남도 나주시  황동3길 7-35,㈜동일이엔티,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001269,,
655,2021,전라남도,나주시,전라남도 나주시  황동2길 17-4 301호,강순자,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001462,,
656,2021,전라남도,나주시,"전라남도 나주시  이창택지길 7-6 (이창동) 401호 (이창동,강변힐)",임채숙,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001508,,
657,2019,전라남도,나주시,전라남도 나주시  다도면 신촌2길 10,이형자,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001971,,
658,2019,전라남도,나주시,전라남도 나주시  남평읍 인암2길 9-10 (우산리),정정주,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001987,,
659,2019,전라남도,나주시,전라남도 나주시  남평읍 평산앞들길 34 (평산리),박경숙,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR001991,,
660,2019,전라남도,나주시,전라남도 나주시  남평읍 평산앞들길 34 (평산리),농업회사법인자연과농부들,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002017,,
661,2021,전라남도,나주시,전라남도 나주시  산포면 화지길 28-47 (산제리),강제근,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002027,,
662,2021,전라남도,나주시,전라남도 나주시  봉황면 죽석길 97-42 (죽석리),비회원,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002143,,
663,2021,전라남도,나주시,전라남도 나주시 산포면 신도산단길 65 (신도리) 한국지역난방공사 광주전남지사,구재경,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002196,,
664,2021,전라남도,나주시,전라남도 나주시  동수농공단지길 100-31 (주)다솔유알,비회원,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002229,,
665,2019,전라남도,나주시,"전라남도 나주시  동수농공단지길 100-31 (운곡동, (주)호남계전)",주식회사 다솔유알,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002365,34.98777,126.68117
666,2021,전라남도,나주시,"전라남도 나주시  황동3길 7-35 (빛가람동, (주)동일이엔티)",㈜동일이엔티,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002587,,
667,2021,전라남도,나주시,전라남도 나주시  산포면 등수길 60-2 (등수리) 60-1,비회원,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002719,,
668,2021,전라남도,나주시,전라남도 나주시 송촌동곡길 255-12 (동곡리) 골목길 끝집,비회원,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002764,,
669,2021,전라남도,나주시,전라남도 나주시  나주로 91,비회원,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR002921,,
670,2021,전라남도,나주시,"전라남도 나주시  나주로 91, 2층(남외동)",비회원,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR003476,,
671,2021,전라남도,나주시,"전라남도 나주시  나주로 91, 2층(남외동)",비회원,기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR003477,,
672,2021,전라남도,나주시,전라남도 나주시  노안면 이룡2길 9 (안산리),황성연 (010-3627-8816),기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR003725,,
673,2021,전라남도,나주시,"전라남도 나주시  노안면 건재로 487 (학산리, 호남가구단지) 탑디자인",서동훈 (010-2051-2793),기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR003821,,
674,2021,전라남도,나주시,전라남도 나주시  노안면 문화길 15-4 (학산리) 문화마을1010-1,이광희 (01043512238),기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR004737,,
675,2021,전라남도,나주시,전라남도 나주시  금천면 오강길 60-67 (석전리) 석전리547-35,김문석 (01040649613),기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR005015,,
676,2021,전라남도,나주시,전라남도 나주시 월태리 590-23 영산로 4508,이채호 (01085591158),기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR005056,,
677,2021,전라남도,나주시,전라남도 나주시  반남면 흥덕리 253-1,김진원 (010-9979-6447),기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR005086,,
678,2021,전라남도,나주시,전라남도 나주시  성북동 32-11 행복나눔노인복지센터1층,임채언 (01089334138),기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR005101,,
679,2021,전라남도,나주시,"전라남도 나주시  노안면 노안로 392 (금동리, (주)두림) .",김명호 (01024751311),기타시설,기타,완속,AC완속,타기관,클린일렉스,,AC완속,비공개,1,KLPR005107,,
680,2020,전라남도,나주시,전라남도 나주시 빛가람로 731,나주 총각네대령숙수2,상업시설,음식점,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용자제한,1,EP200413,35.0215363,126.7917662
681,2020,전라남도,나주시,전라남도 나주시 빛가람로 731,나주 총각네대령숙수2,상업시설,음식점,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용자제한,2,EP200413,35.0215363,126.7917662
682,2022,전라남도,나주시,전라남도 나주시 송월2길 4,나주 주식회사윈,상업시설,숙박시설,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,1,EP220371,35.015681011,126.71683815
683,2022,전라남도,나주시,전라남도 나주시 완사천길 1-8,나주 주식회사웰컴,상업시설,숙박시설,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,1,EP220372,35.014171287,126.71364657
684,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,1,EP220473,35.02397812,126.7878335
685,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,2,EP220473,35.02397812,126.7878335
686,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,3,EP220473,35.02397812,126.7878335
687,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,4,EP220473,35.02397812,126.7878335
688,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,5,EP220473,35.02397812,126.7878335
689,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,11,EP220473,35.02397812,126.7878335
690,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,12,EP220473,35.02397812,126.7878335
691,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,13,EP220473,35.02397812,126.7878335
692,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,14,EP220473,35.02397812,126.7878335
693,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 1,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,15,EP220473,35.02397812,126.7878335
694,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 2,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,1,EP220474,35.02397812,126.7878335
695,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 2,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,2,EP220474,35.02397812,126.7878335
696,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 2,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,3,EP220474,35.02397812,126.7878335
697,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 2,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,12,EP220474,35.02397812,126.7878335
698,2022,전라남도,나주시,전라남도 나주시 우정로 77,나주 중흥S클래스센트럴1차아파트 2,공동주택시설,아파트,완속,AC완속,타기관(보조금),이카플러그,,AC완속,이용가능,13,EP220474,35.02397812,126.7878335
699,2018,전라남도,나주시,전라남도 나주시 남평읍 강변2길 20,STXKAN중우하나린-102동,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW000689,35.039639,126.85295
700,2018,전라남도,나주시,전라남도 나주시 남평읍 강변2길 20,STXKAN중우하나린-102동,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW000689,35.039639,126.85295
701,2018,전라남도,나주시,전라남도 나주시 남평읍 강변2길 20,STXKAN중우하나린-102동,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,3,PW000689,35.039639,126.85295
702,2018,전라남도,나주시,전라남도 나주시 남평읍 강변2길 20,STXKAN중우하나린-104동,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,1,PW000690,35.039944,126.853246
703,2018,전라남도,나주시,전라남도 나주시 남평읍 강변2길 20,STXKAN중우하나린-104동,공동주택시설,아파트,완속,AC완속,타기관,파워큐브,,AC완속,이용자제한,2,PW000690,35.039944,126.853246
